Country,Currency Type,Business Line,Team/Business Unit,Year,Cycle,Terr ID,Emp ID,Emp_Name,Role_Name,Product Name,Metric Type,Product wt,Metric/sales-non sales,Plan Type,Targets,Sales,Attainment,Achievement,Product Target_pay,Eligibility,Product level Payout,FLM_Flag,FLM
Spain,Euro (EUR),BL-B,Team4,2023,Q4-2023,281571786,ntVaca786,noVACA786,VACAT ROLE,Macroplus Ointment,Currency,0.175,Sales,SvT - Currency,59490.16316,59928.25,1.01,1.15,0,0,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,Q1-2022,281571786,ntVaca786,noVACA786,VACAT ROLE,Immunoprime Gel,Currency,0.075,Sales,EI,0,0,0.96,0,0,0,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,Q2-2021,281571786,ntVaca786,noVACA786,VACAT ROLE,AvastinDrops,Currency,0.175,Sales,SvT - Currency,174063.7504,156614.66,0.9,0.2,0,0,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,Q3-2025,311571786,334600786,awFrac786,PRZEDSTAWICIEL MEDYCZNY,ProZantaccure,Currency,0.03,Sales,EI,0,0,0.97,0,198,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,Q4-2024,311571786,334600786,awFrac786,PRZEDSTAWICIEL MEDYCZNY,Immunoprime Gel,Currency,0.07,Sales,SvT - Currency,228332.4869,241583.04,1.06,1.65,462,1,762.3,0,REP
Spain,Euro (EUR),BL-D,Team2,2023,Q1-2023,311571786,334600786,awFrac786,PRZEDSTAWICIEL MEDYCZNY,Nanogentle Solution,Currency,0.15,Sales,SvT - Currency,66778.93391,68833.09,1.03,1.45,990,1,1435.5,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,Q2-2022,311571786,334600786,awFrac786,PRZEDSTAWICIEL MEDYCZNY,AspirinCream,Currency,0.25,Sales,SvT - Currency,48439.04747,43289.8,0.89,0,1650,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2021,Q3-2021,311571786,334600786,awFrac786,PRZEDSTAWICIEL MEDYCZNY,Metacare Gel,Currency,0.075,Sales,EI,0,0,0.91,0,495,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2025,Q4-2025,311571786,334600786,awFrac786,PRZEDSTAWICIEL MEDYCZNY,Metacomplete Drops,Currency,0.175,Sales,SvT - Currency,65666.34343,58856.8,0.9,0.2,1155,1,231,0,REP
Spain,Euro (EUR),BL-B,Team4,2024,Q1-2024,311571786,334600786,awFrac786,PRZEDSTAWICIEL MEDYCZNY,Endoactive Lotion,Currency,0.075,Sales,EI,0,0,1.06,1.96,495,1,970.2,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,Q2-2023,311571786,334600786,awFrac786,PRZEDSTAWICIEL MEDYCZNY,Macroactive Lotion,Currency,0.175,Sales,SvT - Currency,124474.3993,117320.48,0.94,0.4,1155,1,462,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,Q3-2022,321571786,54600786,rtNowa786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,ActosPowder,Currency,0.03,Sales,EI,0,0,0.96,0,240,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,Q4-2021,321571786,54600786,rtNowa786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Oncoadvance Solution,Currency,0.07,Sales,SvT - Currency,234003.6645,242527.3,1.04,1.55,560,1,868,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,C1-2025,321571786,54600786,rtNowa786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Macroactive Lotion,Currency,0.15,Sales,SvT - Currency,58883.36917,61094.41,1.04,1.55,1200,1,1860,0,REP
Spain,Euro (EUR),BL-D,Team2,2024,Q2-2024,321571786,54600786,rtNowa786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,RemicadeCream,Currency,0.25,Sales,SvT - Currency,61654.86591,40009.98,0.65,0,2000,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2023,Q3-2023,321571786,54600786,rtNowa786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Immunoprime Gel,Currency,0.075,Sales,EI,0,0,1.02,1.55,600,1,930,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,Q4-2022,321571786,54600786,rtNowa786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,RituxanCream,Currency,0.175,Sales,SvT - Currency,60442.17005,59443.97,0.98,0.6,1400,1,840,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,C1-2021,321571786,54600786,rtNowa786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Renalheal Lotion,Currency,0.075,Sales,EI,0,0,1.09,2,600,1,1200,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,Q2-2025,321571786,54600786,rtNowa786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,ProSeroquelprime,Currency,0.175,Sales,SvT - Currency,153118.7449,141841.21,0.93,0.35,1400,1,490,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,Q3-2024,331571786,184600786,naBogu786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,CrestorSpray,Currency,0.03,Sales,EI,0,0,0.94,0,240,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2023,Q4-2023,331571786,184600786,naBogu786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Cardiopure Tablet,Currency,0.07,Sales,SvT - Currency,229349.0769,227191.24,0.99,0,560,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,Q1-2022,331571786,184600786,naBogu786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Multirapid Gel,Currency,0.15,Sales,SvT - Currency,57069.94432,58018.68,1.02,0,1200,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2021,Q2-2021,331571786,184600786,naBogu786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Bioadvance Gel,Currency,0.25,Sales,SvT - Currency,70818.04764,42948.69,0.61,0,2000,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2025,C3-2025,331571786,184600786,naBogu786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Bioadvance Gel,Currency,0.075,Sales,EI,0,0,0.83,0,600,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2024,C2-2024,331571786,184600786,naBogu786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Renalgentle Gel,Currency,0.175,Sales,SvT - Currency,63875.37064,46297.15,0.72,0,1400,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,Q1-2023,331571786,184600786,naBogu786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,AriceptCapsule,Currency,0.075,Sales,EI,0,0,0.96,0,600,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,Q2-2022,331571786,184600786,naBogu786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Macroactive Lotion,Currency,0.175,Sales,SvT - Currency,139447.0482,107789.45,0.77,0,1400,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,Q3-2021,81571786,144600786,naPora786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Pediaboost Spray,Currency,0.03,Sales,EI,0,0,1,0,219,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,Q4-2025,81571786,144600786,naPora786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Microprime Gel,Currency,0.07,Sales,SvT - Currency,222945.4048,232265.29,1.04,1.55,511,1,792.05,0,REP
Spain,Euro (EUR),BL-D,Team2,2024,Q1-2024,81571786,144600786,naPora786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Bioadvance Gel,Currency,0.15,Sales,SvT - Currency,77173.19456,88817.9,1.15,1.92,1095,1,2102.4,0,REP
Spain,Euro (EUR),BL-B,Team4,2023,C3-2023,81571786,144600786,naPora786,STARSZY PRZEDSTAWICIEL MEDYCZNY,AvastinDrops,Currency,0.25,Sales,SvT - Currency,85481.43079,64341.6,0.75,0,1825,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,Q3-2022,81571786,144600786,naPora786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Geriforte Capsule,Currency,0.075,Sales,EI,0,0,0.99,0,547.5,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,Q4-2021,81571786,144600786,naPora786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Actiextra Ointment,Currency,0.175,Sales,SvT - Currency,50505.29538,51078.28,1.01,1.15,1277.5,1,1469.13,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,Q1-2025,81571786,144600786,naPora786,STARSZY PRZEDSTAWICIEL MEDYCZNY,CrestorInjection,Currency,0.075,Sales,EI,0,0,0.94,0,547.5,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,Q2-2024,81571786,144600786,naPora786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Oncoadvance Solution,Currency,0.175,Sales,SvT - Currency,180610.3403,148869.34,0.82,0,1277.5,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2023,Q3-2023,121571786,854600786,jaSmol786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,ActosPowder,Currency,0.03,Sales,EI,0,0,0.97,0,240,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,Q4-2022,121571786,854600786,jaSmol786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,HypoLipitorprime,Currency,0.07,Sales,SvT - Currency,275541.1445,275108.51,1,1,560,1,560,0,REP
Spain,Euro (EUR),BL-A,Team5,2021,Q1-2021,121571786,854600786,jaSmol786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,HypoLipitorprime,Currency,0.15,Sales,SvT - Currency,85733.36075,100719.24,1.17,1.93,1200,1,2316,0,REP
Spain,Euro (EUR),BL-D,Team2,2025,C3-2025,121571786,854600786,jaSmol786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Microgentle Injection,Currency,0.25,Sales,SvT - Currency,82837.17497,49574.39,0.6,0,2000,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2024,Q3-2024,121571786,854600786,jaSmol786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,AspirinInjection,Currency,0.075,Sales,EI,0,0,0.74,0,600,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,C2-2023,121571786,854600786,jaSmol786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,ActosSpray,Currency,0.175,Sales,SvT - Currency,82223.9938,78236.46,0.95,0.45,1400,1,630,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,Q1-2022,121571786,854600786,jaSmol786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Multirapid Gel,Currency,0.075,Sales,EI,0,0,0.96,0,600,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,Q2-2021,121571786,854600786,jaSmol786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Micrototal Powder,Currency,0.175,Sales,SvT - Currency,173784.5774,135617.51,0.78,0,1400,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,Q3-2025,191571786,944600786,amKorn786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Cardiopure Tablet,Currency,0.03,Sales,EI,0,0,0.95,0,240,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2024,Q4-2024,191571786,944600786,amKorn786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,DermoLipitorrapid,Currency,0.07,Sales,SvT - Currency,231420.4129,221440.77,0.96,0.5,560,1,280,0,REP
Spain,Euro (EUR),BL-B,Team4,2023,C3-2023,191571786,944600786,amKorn786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Multiguard Capsule,Currency,0.15,Sales,SvT - Currency,60940.33376,68106.58,1.12,1.9,1200,1,2280,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,C1-2022,191571786,944600786,amKorn786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,AvastinCream,Currency,0.25,Sales,SvT - Currency,79928.72007,70508.39,0.88,0,2000,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,Q3-2021,191571786,944600786,amKorn786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Superguard Injection,Currency,0.075,Sales,EI,0,0,1.08,2,600,1,1200,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,C3-2025,191571786,944600786,amKorn786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,ActiSpirivacare,Currency,0.175,Sales,SvT - Currency,58807.57596,70992.96,1.21,1.96,1400,1,2744,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,C2-2024,191571786,944600786,amKorn786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Multirapid Gel,Currency,0.075,Sales,EI,0,0,1.06,1.96,600,1,1176,0,REP
Spain,Euro (EUR),BL-D,Team2,2023,Q2-2023,191571786,944600786,amKorn786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Macroprotect Capsule,Currency,0.175,Sales,SvT - Currency,110884.5153,106748.85,0.96,0.5,1400,1,700,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,Q3-2022,221571786,614600786,naKome786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Macroforte Powder,Currency,0.03,Sales,EI,0,0,0.94,0,219,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2021,Q4-2021,221571786,614600786,naKome786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Urorapid Syrup,Currency,0.07,Sales,SvT - Currency,256449.4132,238302.16,0.93,0,511,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2025,Q1-2025,221571786,614600786,naKome786,STARSZY PRZEDSTAWICIEL MEDYCZNY,RemicadeTablet,Currency,0.15,Sales,SvT - Currency,64730.2063,68860.5,1.06,0,1095,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2024,Q2-2024,221571786,614600786,naKome786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Cardioheal Injection,Currency,0.25,Sales,SvT - Currency,64935.8581,37229.66,0.57,0,1825,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,Q3-2023,221571786,614600786,naKome786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Macroforte Powder,Currency,0.075,Sales,EI,0,0,0.89,0,547.5,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,Q4-2022,221571786,614600786,naKome786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Pediacure Spray,Currency,0.175,Sales,SvT - Currency,66214.54274,52128.65,0.79,0,1277.5,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,Q1-2021,221571786,614600786,naKome786,STARSZY PRZEDSTAWICIEL MEDYCZNY,PlavixSolution,Currency,0.075,Sales,EI,0,0,0.96,0,547.5,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,Q2-2025,221571786,614600786,naKome786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Microgentle Injection,Currency,0.175,Sales,SvT - Currency,185293.0481,159079.03,0.86,0,1277.5,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2024,C1-2024,301571786,904600786,ejPytl786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Multirapid Gel,Currency,0.03,Sales,EI,0,0,0.95,0,219,0.34,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2023,Q4-2023,301571786,904600786,ejPytl786,STARSZY PRZEDSTAWICIEL MEDYCZNY,ZantacCapsule,Currency,0.07,Sales,SvT - Currency,179002.074,179572.55,1,0,511,0.34,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,Q1-2022,301571786,904600786,ejPytl786,STARSZY PRZEDSTAWICIEL MEDYCZNY,AvastinDrops,Currency,0.15,Sales,SvT - Currency,40680.63725,40707.3,1,0,1095,0.34,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,Q2-2021,301571786,904600786,ejPytl786,STARSZY PRZEDSTAWICIEL MEDYCZNY,RemicadeInjection,Currency,0.25,Sales,SvT - Currency,56330.69361,33559.115,0.6,0,1825,0.34,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,C3-2025,301571786,904600786,ejPytl786,STARSZY PRZEDSTAWICIEL MEDYCZNY,ImmunoLantuscare,Currency,0.075,Sales,EI,0,0,0.88,0,547.5,0.34,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,Q4-2024,301571786,904600786,ejPytl786,STARSZY PRZEDSTAWICIEL MEDYCZNY,OrthoTylenolplus,Currency,0.175,Sales,SvT - Currency,35664.2208,31516.175,0.88,0,1277.5,0.34,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2023,Q1-2023,301571786,904600786,ejPytl786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Macroactive Lotion,Currency,0.075,Sales,EI,0,0,1.02,1.55,547.5,0.34,288.53,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,Q2-2022,301571786,904600786,ejPytl786,STARSZY PRZEDSTAWICIEL MEDYCZNY,TylenolCapsule,Currency,0.175,Sales,SvT - Currency,107137.7187,85398.09,0.8,0,1277.5,0.34,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2021,Q3-2021,301571786,4600786,iaLuko786,PRZEDSTAWICIEL MEDYCZNY,Endoplus Cream,Currency,0.03,Sales,EI,0,0,0.95,0,198,0.32,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2025,Q4-2025,301571786,4600786,iaLuko786,PRZEDSTAWICIEL MEDYCZNY,MacroZantacnatural,Currency,0.07,Sales,SvT - Currency,179002.074,179572.55,1,0,462,0.32,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2024,Q1-2024,301571786,4600786,iaLuko786,PRZEDSTAWICIEL MEDYCZNY,Metacomplete Drops,Currency,0.15,Sales,SvT - Currency,40680.63725,40707.3,1,0,990,0.32,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,Q2-2023,301571786,4600786,iaLuko786,PRZEDSTAWICIEL MEDYCZNY,Gastroforte Spray,Currency,0.25,Sales,SvT - Currency,56330.69361,33559.115,0.6,0,1650,0.32,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,C1-2022,301571786,4600786,iaLuko786,PRZEDSTAWICIEL MEDYCZNY,CymbaltaCream,Currency,0.075,Sales,EI,0,0,0.88,0,495,0.32,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,C3-2021,301571786,4600786,iaLuko786,PRZEDSTAWICIEL MEDYCZNY,ActosSpray,Currency,0.175,Sales,SvT - Currency,35664.2208,31516.175,0.88,0,1155,0.32,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,C1-2025,301571786,4600786,iaLuko786,PRZEDSTAWICIEL MEDYCZNY,CardioCymbaltaboost,Currency,0.075,Sales,EI,0,0,1.02,1.55,495,0.32,245.52,0,REP
Spain,Euro (EUR),BL-D,Team2,2024,Q2-2024,301571786,4600786,iaLuko786,PRZEDSTAWICIEL MEDYCZNY,PlavixSolution,Currency,0.175,Sales,SvT - Currency,107137.7187,85398.09,0.8,0,1155,0.32,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2023,Q3-2023,301571786,ntVaca786,noVACA786,VACAT ROLE,Endoactive Lotion,Currency,0.03,Sales,EI,0,0,0.95,0,0,0,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,C2-2022,301571786,ntVaca786,noVACA786,VACAT ROLE,AntiSeroquelactive,Currency,0.07,Sales,SvT - Currency,179002.074,179572.55,1,0,0,0,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,Q1-2021,301571786,ntVaca786,noVACA786,VACAT ROLE,CymbaltaSyrup,Currency,0.15,Sales,SvT - Currency,40680.63725,40707.3,1,0,0,0,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,Q2-2025,301571786,ntVaca786,noVACA786,VACAT ROLE,RemicadeInjection,Currency,0.25,Sales,SvT - Currency,56330.69361,33559.115,0.6,0,0,0,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,Q3-2024,301571786,ntVaca786,noVACA786,VACAT ROLE,RemicadeInjection,Currency,0.075,Sales,EI,0,0,0.88,0,0,0,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2023,Q4-2023,301571786,ntVaca786,noVACA786,VACAT ROLE,Macroforte Powder,Currency,0.175,Sales,SvT - Currency,35664.2208,31516.175,0.88,0,0,0,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,Q1-2022,301571786,ntVaca786,noVACA786,VACAT ROLE,Immunoprime Gel,Currency,0.075,Sales,EI,0,0,1.02,1.55,0,0,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2021,C2-2021,301571786,ntVaca786,noVACA786,VACAT ROLE,CymbaltaSyrup,Currency,0.175,Sales,SvT - Currency,107137.7187,85398.09,0.8,0,0,0,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2025,C1-2025,381571786,214600786,jaKrus786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,AvastinDrops,Currency,0.03,Sales,EI,0,0,0.95,0,240,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2024,Q4-2024,381571786,214600786,jaKrus786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,BioCymbaltacure,Currency,0.07,Sales,SvT - Currency,195499.832,172441,0.88,0,560,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,Q1-2023,381571786,214600786,jaKrus786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Actiextra Ointment,Currency,0.15,Sales,SvT - Currency,54480.65129,55752.92,1.02,0,1200,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,Q2-2022,381571786,214600786,jaKrus786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Immunoactive Capsule,Currency,0.25,Sales,SvT - Currency,73383.1394,54857.22,0.75,0,2000,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,C3-2021,381571786,214600786,jaKrus786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,ActosPowder,Currency,0.075,Sales,EI,0,0,0.89,0,600,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,Q4-2025,381571786,214600786,jaKrus786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,AspirinCream,Currency,0.175,Sales,SvT - Currency,53437.11441,44839.32,0.84,0,1400,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2024,Q1-2024,381571786,214600786,jaKrus786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,ActosSpray,Currency,0.075,Sales,EI,0,0,1.09,2,600,1,1200,0,REP
Spain,Euro (EUR),BL-B,Team4,2023,Q2-2023,381571786,214600786,jaKrus786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Metatotal Spray,Currency,0.175,Sales,SvT - Currency,105377.1364,83165.42,0.79,0,1400,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,Q3-2022,661571786,404600786,"onJus,786",STARSZY PRZEDSTAWICIEL MEDYCZNY,Pediamax Lotion,Currency,0.03,Sales,EI,0,0,0.92,0,219,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,Q4-2021,661571786,404600786,"onJus,786",STARSZY PRZEDSTAWICIEL MEDYCZNY,HypoTylenolextra,Currency,0.07,Sales,SvT - Currency,209616.387,174115.65,0.83,0,511,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,Q1-2025,661571786,404600786,"onJus,786",STARSZY PRZEDSTAWICIEL MEDYCZNY,AntiSeroquelactive,Currency,0.15,Sales,SvT - Currency,62114.58472,67161.44,1.08,0,1095,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,Q2-2024,661571786,404600786,"onJus,786",STARSZY PRZEDSTAWICIEL MEDYCZNY,Metacomplete Drops,Currency,0.25,Sales,SvT - Currency,63986.31242,32608.55,0.51,0,1825,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2023,Q3-2023,661571786,404600786,"onJus,786",STARSZY PRZEDSTAWICIEL MEDYCZNY,AriceptCapsule,Currency,0.075,Sales,EI,0,0,0.94,0,547.5,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,Q4-2022,661571786,404600786,"onJus,786",STARSZY PRZEDSTAWICIEL MEDYCZNY,HypoTylenolextra,Currency,0.175,Sales,SvT - Currency,60912.47786,44766.29,0.73,0,1277.5,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2021,C3-2021,661571786,404600786,"onJus,786",STARSZY PRZEDSTAWICIEL MEDYCZNY,Dermoactive Drops,Currency,0.075,Sales,EI,0,0,0.99,0,547.5,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2025,Q2-2025,661571786,404600786,"onJus,786",STARSZY PRZEDSTAWICIEL MEDYCZNY,AdvilDrops,Currency,0.175,Sales,SvT - Currency,148730.0249,126971.25,0.85,0,1277.5,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2024,C3-2024,691571786,714600786,raDzie786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Metatotal Spray,Currency,0.03,Sales,EI,0,0,0.95,0,240,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,Q4-2023,691571786,714600786,raDzie786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Metacomplete Drops,Currency,0.07,Sales,SvT - Currency,126023.7219,112147.5,0.89,0,560,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,Q1-2022,691571786,714600786,raDzie786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,AspirinCream,Currency,0.15,Sales,SvT - Currency,46394.71065,50567.21,1.09,1.85,1200,1,2220,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,C3-2021,691571786,714600786,raDzie786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,ActosSpray,Currency,0.25,Sales,SvT - Currency,46867.87187,39287.61,0.84,0,2000,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,Q3-2025,691571786,714600786,raDzie786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,OncoCrestorforte,Currency,0.075,Sales,EI,0,0,0.92,0,600,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2024,Q4-2024,691571786,714600786,raDzie786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Pneumoforte Tablet,Currency,0.175,Sales,SvT - Currency,70751.16681,64298.23,0.91,0.25,1400,1,350,0,REP
Spain,Euro (EUR),BL-B,Team4,2023,Q1-2023,691571786,714600786,raDzie786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Microgentle Injection,Currency,0.075,Sales,EI,0,0,1.02,1.65,600,1,990,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,Q2-2022,691571786,714600786,raDzie786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,VascularAspirinforte,Currency,0.175,Sales,SvT - Currency,124061.2237,115938.83,0.93,0.35,1400,1,490,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,C1-2021,701571786,54600786,naLech786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Immunorelief Lotion,Currency,0.03,Sales,EI,0,0,0.88,0,219,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,Q4-2025,701571786,54600786,naLech786,STARSZY PRZEDSTAWICIEL MEDYCZNY,TylenolLotion,Currency,0.07,Sales,SvT - Currency,162767.6225,134900.3,0.83,0,511,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,C3-2024,701571786,54600786,naLech786,STARSZY PRZEDSTAWICIEL MEDYCZNY,HypoLipitorprime,Currency,0.15,Sales,SvT - Currency,51096.326,52796.36,1.03,0,1095,1,0,0,REP
